run_id,config_label,baseline_variant,variant,filename,base_property_result,variant_property_result,base_total_time_s,variant_total_time_s,time_ratio_variant_over_base,delta_total_time_s,comparison
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_7.lus,Safe,Timeout,35.227000,220.949000,,,regressed
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_all_e3_3496.lus,Unsafe,Unsafe,0.163000,0.079000,0.484663,-0.084000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_14_e3_1259_e1_5798.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_luke_1b_e7_2574.lus,Unsafe,Unsafe,0.019000,0.018000,0.947368,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_5_e2_2884_e3_1882.lus,Safe,Safe,0.046000,0.046000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_3.lus,Safe,Safe,0.108000,0.069000,0.638889,-0.039000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_11_e3_2076_e1_1270.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_4_e2_2799_e1_1303.lus,Safe,Safe,3.283000,5.034000,1.533354,1.751000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_1_e3_11891_e7_4569_e4_4881.lus,Safe,Safe,0.065000,0.063000,0.969231,-0.002000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_14.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_3_e2_2236_e2_1058.lus,Safe,Safe,0.063000,0.062000,0.984127,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_5_e2_2884_e7_3594.lus,Safe,Safe,0.046000,0.048000,1.043478,0.002000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_2_e2_3183_e2_3580.lus,Safe,Safe,0.062000,0.062000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_13_e7_2336_e7_685.lus,Unsafe,Unsafe,0.024000,0.024000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_2_e7_25.lus,Unsafe,Unsafe,0.024000,0.023000,0.958333,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_11_e1_2450_e7_5791.lus,Unsafe,Unsafe,0.025000,0.024000,0.960000,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e2_1923.lus,Safe,Safe,0.123000,0.121000,0.983740,-0.002000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_2_e3_151_e3_1540.lus,Unsafe,Unsafe,0.061000,0.063000,1.032787,0.002000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_luke_5.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e4_3719.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_all2_e8_4626.lus,Unsafe,Unsafe,0.027000,0.028000,1.037037,0.001000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_luke_1b_e7_3191_e1_1303.lus,Unsafe,Unsafe,0.022000,0.020000,0.909091,-0.002000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_luke_1b.lus,Safe,Safe,0.046000,0.047000,1.021739,0.001000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_2.lus,Safe,Safe,0.061000,0.063000,1.032787,0.002000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_all2_e7_5406.lus,Unsafe,Unsafe,0.029000,0.028000,0.965517,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_a3_e3_314_e4_897.lus,Unsafe,Unsafe,1.037000,1.028000,0.991321,-0.009000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_all_e2_3678.lus,Unsafe,Unsafe,0.060000,0.118000,1.966667,0.058000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_4_e2_2799_e2_2251.lus,Safe,Safe,4.970000,3.534000,0.711066,-1.436000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_6.lus,Safe,Safe,0.440000,0.444000,1.009091,0.004000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_all.lus,Safe,Safe,0.225000,0.229000,1.017778,0.004000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_9_e7_1843.lus,Safe,Safe,0.097000,0.106000,1.092784,0.009000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_8.lus,Safe,Safe,289.526000,0.964000,0.003330,-288.562000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_10_e7_3861_e2_1020.lus,Unsafe,Unsafe,0.024000,0.023000,0.958333,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_6_e2_3302.lus,Safe,Safe,0.520000,0.523000,1.005769,0.003000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_3_e1_4783_e1_3755.lus,Safe,Safe,0.071000,0.066000,0.929577,-0.005000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_all_e2_2924_e2_1767.lus,Unsafe,Unsafe,0.123000,0.121000,0.983740,-0.002000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_all_e7_4065.lus,Unsafe,Unsafe,0.024000,0.024000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_luke_1a_e2_284_e7_998.lus,Unsafe,Unsafe,0.130000,0.271000,2.084615,0.141000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_10_e3_3429.lus,Safe,Safe,0.060000,0.063000,1.050000,0.003000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_luke_1b_e7_3191_e2_1864.lus,Unsafe,Unsafe,0.020000,0.020000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_13_e3_1418_e3_2761.lus,Timeout,Safe,0.205000,139.527000,,,newly_solved
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_10_e1_3587_e3_2749.lus,Safe,Safe,0.086000,0.088000,1.023256,0.002000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_a3_e1_3233_e2_2392.lus,Safe,Safe,0.111000,0.169000,1.522523,0.058000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_10_e3_144_e7_523.lus,Unsafe,Unsafe,0.022000,0.023000,1.045455,0.001000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_14_e3_5120.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_6.lus,Safe,Safe,0.060000,0.063000,1.050000,0.003000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_luke_1b_e7_3191_e7_2146.lus,Unsafe,Unsafe,0.051000,0.020000,0.392157,-0.031000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_luke_3_e1_2217_e3_1200.lus,Safe,Safe,2.115000,0.743000,0.351300,-1.372000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_luke_rt_e2_3460_e7_471.lus,Unsafe,Unsafe,0.020000,0.019000,0.950000,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_11_e1_2450_e3_2330.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_5.lus,Safe,Safe,0.457000,0.638000,1.396061,0.181000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_8_e2_1711_e2_2673.lus,Safe,Safe,0.045000,0.046000,1.022222,0.001000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_all2.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_11_e3_382_e4_4421.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_all_e1_3406.lus,Unsafe,Unsafe,0.099000,0.098000,0.989899,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_6_e7_5046_e7_3623.lus,Safe,Safe,0.063000,0.060000,0.952381,-0.003000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_luke_1b_e1_1139_e1_1565.lus,Unsafe,Unsafe,0.043000,0.061000,1.418605,0.018000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_luke_1a_e2_284_e2_2755.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_a3_e2_2086_e1_3235.lus,Safe,Safe,0.107000,0.109000,1.018692,0.002000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_luke_rt_e2_3460_e3_1333.lus,Unsafe,Unsafe,0.043000,0.043000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_all_e3_5957.lus,Safe,Safe,0.178000,0.182000,1.022472,0.004000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_2_e2_3183_e1_2644.lus,Safe,Safe,0.064000,0.063000,0.984375,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_12.lus,Safe,Safe,2.291000,3.932000,1.716281,1.641000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_all2_e7_5406_e2_3084.lus,Unsafe,Unsafe,0.029000,0.029000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_9_e7_1843_e1_5434.lus,Safe,Safe,0.094000,0.093000,0.989362,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_3_e2_2236.lus,Safe,Safe,0.045000,0.045000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_14_e7_3162_e2_753.lus,Unsafe,Unsafe,1.103000,0.795000,0.720762,-0.308000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_4_e3_4133.lus,Safe,Safe,3.857000,2.529000,0.655691,-1.328000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_11_e1_2450_e1_5887.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_14_e2_3606.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_a3_e1_3233_e3_2970.lus,Safe,Safe,0.116000,0.108000,0.931034,-0.008000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_a3_e3_314_e2_2812.lus,Safe,Safe,0.189000,0.142000,0.751323,-0.047000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_all_e3_4821_e5_1536.lus,Safe,Safe,0.157000,0.163000,1.038217,0.006000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_luke_4.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_11.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_all_e1_1207_e2_3220.lus,Safe,Safe,0.264000,0.222000,0.840909,-0.042000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_luke_4_e2_325.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_8_e2_3896_e3_3125.lus,Safe,Safe,6.215000,1.379000,0.221883,-4.836000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_3_e7_4884.lus,Unsafe,Unsafe,0.024000,0.023000,0.958333,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_luke_1b_e1_1139_e3_1839.lus,Unsafe,Unsafe,0.055000,0.055000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e3_422.lus,Safe,Safe,0.125000,0.122000,0.976000,-0.003000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_8_e2_1711_e1_1489.lus,Safe,Safe,0.050000,0.085000,1.700000,0.035000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_all_e1_4022_e7_2886.lus,Unsafe,Unsafe,0.025000,0.025000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_all_e3_1600_e4_2415.lus,Unsafe,Unsafe,0.081000,0.083000,1.024691,0.002000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_5.lus,Safe,Safe,0.061000,0.062000,1.016393,0.001000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_1.lus,Safe,Safe,0.043000,0.044000,1.023256,0.001000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e7_3568.lus,Unsafe,Unsafe,0.019000,0.019000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_5_e2_2229.lus,Safe,Safe,0.047000,0.046000,0.978723,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e5_3642.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_5_e2_3018_e2_936.lus,Safe,Safe,0.468000,0.503000,1.074786,0.035000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_luke_2.lus,Safe,Safe,0.450000,0.524000,1.164444,0.074000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_all_e1_1207_e3_1928.lus,Unsafe,Unsafe,0.076000,0.076000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_all_e1_1207_e7_156.lus,Unsafe,Unsafe,0.020000,0.038000,1.900000,0.018000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_9_e7_1843_e3_5316.lus,Safe,Safe,0.063000,0.104000,1.650794,0.041000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e5_3248.lus,Safe,Safe,0.121000,0.120000,0.991736,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_1_e1_1092_e7_1119.lus,Unsafe,Unsafe,0.019000,0.019000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_a3_e2_2086_e2_2689.lus,Safe,Safe,0.111000,0.108000,0.972973,-0.003000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_14_e7_3162_e1_3998.lus,Unsafe,Unsafe,0.753000,0.495000,0.657371,-0.258000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_12_e2_1618_e2_138.lus,Safe,Safe,4.760000,2.503000,0.525840,-2.257000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_12_e1_4640_e7_128.lus,Unsafe,Unsafe,0.024000,0.024000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_all2_e8_5504_e7_579.lus,Unsafe,Unsafe,0.027000,0.028000,1.037037,0.001000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_5_e1_1835.lus,Safe,Safe,0.565000,0.593000,1.049558,0.028000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_u1_e7_3318.lus,Unsafe,Unsafe,0.057000,0.057000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_13_e7_2336.lus,Unsafe,Unsafe,0.023000,0.023000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_11_e1_2450_e2_1483.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_5_e7_2017_e3_1763.lus,Unsafe,Unsafe,0.145000,0.177000,1.220690,0.032000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_12_e2_1618_e7_4732.lus,Unsafe,Unsafe,0.024000,0.024000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_luke_rt_e1_913_e3_2128.lus,Unsafe,Unsafe,0.060000,0.062000,1.033333,0.002000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_4_e3_3511.lus,Safe,Safe,0.075000,0.075000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_2_e2_3183_e3_5972.lus,Safe,Safe,0.061000,0.063000,1.032787,0.002000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_11_e1_2450.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_4_e7_2329_e3_4574.lus,Unsafe,Unsafe,0.061000,0.063000,1.032787,0.002000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_luke_rt_e2_3460_e1_1455.lus,Safe,Safe,0.052000,0.051000,0.980769,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_4_e2_2799_e7_2499.lus,Unsafe,Unsafe,0.196000,0.206000,1.051020,0.010000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_13.lus,Safe,Safe,28.277000,9.599000,0.339463,-18.678000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_luke_1b_e3_671_e4_147.lus,Unsafe,Unsafe,0.042000,0.041000,0.976190,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_13_e7_2336_e2_1255.lus,Unsafe,Unsafe,0.024000,0.024000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_luke_rt_e2_3460.lus,Unsafe,Unsafe,0.064000,0.061000,0.953125,-0.003000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_9_e7_170_e3_3647.lus,Safe,Safe,0.050000,0.083000,1.660000,0.033000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e8_5861.lus,Unsafe,Unsafe,0.028000,0.027000,0.964286,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_all_e1_4022_e3_3628.lus,Safe,Safe,0.160000,0.166000,1.037500,0.006000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_all2_e7_5406_e3_506.lus,Unsafe,Unsafe,0.028000,0.027000,0.964286,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_all_e2_2924_e1_768.lus,Safe,Safe,0.127000,0.150000,1.181102,0.023000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_8_e2_1711_e3_1753.lus,Safe,Safe,0.044000,0.044000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_1_e2_1997.lus,Safe,Safe,0.088000,0.130000,1.477273,0.042000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e4_1464.lus,Unsafe,Unsafe,0.585000,0.372000,0.635897,-0.213000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_7_e2_2872_e2_5844.lus,Safe,Safe,0.117000,0.114000,0.974359,-0.003000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_1_e1_5070.lus,Safe,Safe,0.061000,0.060000,0.983607,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_10_e3_144_e5_2046.lus,Safe,Safe,0.087000,0.094000,1.080460,0.007000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/FIREFLY_all_e3_1600_e2_676.lus,Unsafe,Unsafe,0.046000,0.046000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_all2_e2_2073_e8_3691.lus,Unsafe,Unsafe,0.029000,0.027000,0.931034,-0.002000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_4_e3_1540_e1_5048.lus,Safe,Safe,2.717000,3.216000,1.183658,0.499000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,desc_l2l1,FMCAD08/Int/memory1/DRAGON_13_e7_2336_e3_3117.lus,Unsafe,Unsafe,0.024000,0.023000,0.958333,-0.001000,win
