filename,property_result,frame_sizes,total_time,k,solver,max_memory(MB),execution_time(s),cpu_time(s),exit_code,timed_out,variant
FMCAD08/Int/memory2/SYNAPSE_2_e1_1239.lus,Unsafe,,0.013,0,2,21.40,0.42,0.07,40,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e3_929_e5_1826.lus,Safe,1,0.038,2,22,101.86,0.52,0.13,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_i1.lus,Unsafe,,0.013,0,2,21.12,0.42,0.07,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_3_e1_1416.lus,Unsafe,,0.013,0,2,61.04,0.52,0.07,40,false,base_x3
FMCAD08/Int/memory2/MESI_i1_e2_2656.lus,Unsafe,,0.013,0,2,21.41,0.42,0.07,40,false,base_x3
FMCAD08/Int/memory2/MESI_i1_e3_2145_e4_1717.lus,Unsafe,,0.013,0,2,60.58,0.52,0.07,40,false,base_x3
FMCAD08/Int/memory2/MESI_3_e3_2669.lus,Safe,3 1 0,0.553,4,478,110.96,1.05,1.63,0,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_3_e3_2581_e4_958.lus,Unsafe,,0.016,0,1,57.80,0.52,0.10,40,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e3_929_e7_619.lus,Unsafe,,0.015,0,2,60.86,0.52,0.08,40,false,base_x3
FMCAD08/Int/memory2/MESI_i1_e3_2145_e7_1847.lus,Unsafe,,0.013,0,2,21.27,0.42,0.07,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_123_e8_953_e8_941.lus,Safe,3,0.066,2,49,101.86,0.52,0.22,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_5_e1_811_e2_1026.lus,Unsafe,0,0.027,1,9,64.79,0.53,0.11,40,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_2_e2_876.lus,Unsafe,,0.018,0,2,93.99,0.52,0.11,40,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_2_e1_834_e1_1895.lus,Unsafe,,0.018,0,2,21.55,0.54,0.13,40,false,base_x3
FMCAD08/Int/memory2/MESI_i3_e1_447.lus,Unsafe,2 1,0.077,2,54,100.65,0.52,0.25,40,false,base_x3
FMCAD08/Int/memory2/MESI_3_e2_819_e1_1145.lus,Safe,12 8,0.613,3,510,111.25,1.05,1.84,0,false,base_x3
FMCAD08/Int/memory2/MESI_3.lus,Safe,12 8,0.615,3,510,111.94,1.06,1.85,0,false,base_x3
FMCAD08/Int/memory2/MESI_i1_e3_2145_e1_2667.lus,Unsafe,,0.014,0,2,61.20,0.52,0.08,40,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_a1.lus,Safe,10 8 4,0.592,4,577,109.11,1.05,1.79,0,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e8_926_e1_1065.lus,Safe,1,0.046,2,20,20.10,0.52,0.16,0,false,base_x3
FMCAD08/Int/memory2/MESI_i4_e6_2175.lus,Safe,17 15 12 7,0.712,5,909,109.05,1.15,2.11,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_3_e1_1416_e7_193.lus,Unsafe,,0.014,0,2,61.18,0.53,0.08,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_all_e8_251.lus,Safe,4,0.080,2,68,101.57,0.52,0.26,0,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e1_1753.lus,Safe,1,0.038,2,22,101.99,0.52,0.13,0,false,base_x3
FMCAD08/Int/memory2/MESI_3_e2_819_e6_1459.lus,Safe,12 10 7,0.815,4,720,114.01,1.26,2.42,0,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e8_101.lus,Safe,1,0.037,2,20,95.54,0.52,0.13,0,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e7_2910_e7_1804.lus,Unsafe,,0.016,0,2,60.49,0.52,0.09,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_5.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/memory2/MOESI_2_e1_1753_e3_2021.lus,Unsafe,0,0.046,1,17,21.57,0.52,0.17,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_all_e3_1864_e7_251.lus,Unsafe,1,0.045,1,22,101.57,0.52,0.16,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_6_e8_1147_e2_1326.lus,Safe,3,0.068,2,58,101.32,0.53,0.22,0,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_3_e3_2581_e1_1130.lus,Unsafe,,0.016,0,1,64.28,0.52,0.10,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_6_e3_1666_e5_1558.lus,Safe,6 4,0.116,3,122,101.05,0.63,0.35,0,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_2_e2_2367_e2_1561.lus,Unsafe,,0.018,0,2,57.71,0.52,0.11,40,false,base_x3
FMCAD08/Int/memory2/MOESI_all.lus,Safe,3,0.072,2,53,100.75,0.52,0.24,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_all_e8_251_e1_1852.lus,Unsafe,,0.014,0,2,61.20,0.52,0.08,40,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_3_e3_2581_e3_979.lus,Unsafe,,0.019,0,2,101.09,0.52,0.11,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_3_e1_1416_e3_1191.lus,Unsafe,,0.014,0,2,60.55,0.52,0.07,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_all_e3_1750.lus,Unsafe,2,0.064,1,40,100.94,0.52,0.22,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_3_e8_1329_e8_320.lus,Safe,1,0.036,2,24,101.29,0.52,0.12,0,false,base_x3
FMCAD08/Int/memory2/MOESI_all_e3_2032_e3_2788.lus,Unsafe,0,0.035,1,9,102.36,0.52,0.13,40,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_all.lus,Safe,4,0.128,2,66,103.73,0.63,0.41,0,false,base_x3
FMCAD08/Int/memory2/MESI_i1_e2_1758_e8_12.lus,Unsafe,,0.014,0,2,60.27,0.54,0.08,40,false,base_x3
FMCAD08/Int/memory2/MESI_i4_e4_1689.lus,Unsafe,2 1,0.114,2,82,100.90,0.63,0.36,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_123_e8_953_e7_1465.lus,Safe,3,0.062,2,47,95.75,0.54,0.21,0,false,base_x3
FMCAD08/Int/memory2/MESI_4.lus,Safe,1 0,0.098,3,98,100.45,0.53,0.30,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_2_e1_1239_e1_1331.lus,Unsafe,,0.013,0,2,21.26,0.42,0.07,40,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e1_1753_e2_615.lus,Unsafe,,0.015,0,2,60.13,0.53,0.08,40,false,base_x3
FMCAD08/Int/memory2/MESI_2.lus,Safe,1,0.035,2,25,101.42,0.53,0.12,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_3_e8_1329_e1_1270.lus,Unsafe,,0.014,0,2,60.80,0.43,0.08,40,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e2_1599_e3_1658.lus,Unsafe,0,0.045,1,17,100.12,0.54,0.17,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_123_e7_837_e3_135.lus,Unsafe,0,0.038,1,15,100.43,0.53,0.15,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_3_e7_1444_e7_638.lus,Safe,1,0.034,2,20,99.89,0.54,0.12,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_123_e3_302.lus,Unsafe,2,0.065,1,42,101.03,0.53,0.22,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_6.lus,Safe,3,0.064,2,53,101.25,0.52,0.20,0,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_3_e3_2581_e5_4006.lus,Unsafe,,0.016,0,1,100.05,0.52,0.10,40,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_2_e2_2367_e1_3182.lus,Safe,1,0.051,2,22,93.74,0.52,0.19,0,false,base_x3
FMCAD08/Int/memory2/MESI_i3_e1_447_e5_2444.lus,Unsafe,,0.013,0,2,21.25,0.42,0.07,40,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e2_155.lus,Safe,1,0.040,2,22,19.94,0.54,0.15,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_4_e8_420_e7_572.lus,Safe,1,0.034,2,24,100.59,0.53,0.12,0,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_1.lus,Safe,1,0.053,2,27,99.27,0.52,0.19,0,false,base_x3
FMCAD08/Int/memory2/MESI_1.lus,Safe,2,0.051,2,41,64.65,0.52,0.17,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_2_e8_1118_e7_1043.lus,Safe,1,0.030,2,20,76.83,0.53,0.11,0,false,base_x3
FMCAD08/Int/memory2/MESI_i4.lus,Unsafe,4 2,0.114,2,82,100.29,0.63,0.36,40,false,base_x3
FMCAD08/Int/memory2/MOESI_1.lus,Safe,1,0.051,2,25,100.98,0.53,0.17,0,false,base_x3
FMCAD08/Int/memory2/MESI_3_e2_819_e3_2698.lus,Unsafe,,0.018,0,2,63.67,0.42,0.09,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_3_e8_1708.lus,Safe,1,0.036,2,26,100.40,0.52,0.12,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_all_e8_251_e2_1053.lus,Unsafe,,0.014,0,2,21.16,0.43,0.08,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_3_e8_1329_e7_1062.lus,Safe,1,0.032,2,20,100.90,0.53,0.12,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_2_e1_1239_e2_74.lus,Unsafe,,0.013,0,2,21.44,0.42,0.07,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_123_e8_953_e2_458.lus,Unsafe,,0.013,0,2,60.85,0.52,0.07,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_123.lus,Safe,3,0.074,2,53,89.73,0.53,0.24,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_4_e8_420_e8_1525.lus,Safe,1,0.036,2,28,100.38,0.52,0.12,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_2_e3_216.lus,Unsafe,0,0.028,1,9,64.53,0.43,0.11,40,false,base_x3
FMCAD08/Int/memory2/MESI_3_e2_819_e8_1896.lus,Unsafe,,0.018,0,2,62.78,0.52,0.09,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_3_e3_1041.lus,Unsafe,0,0.039,1,21,101.21,0.52,0.14,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_3_e8_1329_e2_236.lus,Unsafe,,0.014,0,2,59.89,0.53,0.08,40,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e2_1599_e8_1334.lus,Safe,1,0.038,2,20,100.24,0.52,0.13,0,false,base_x3
FMCAD08/Int/memory2/MESI_i1.lus,Unsafe,,0.014,0,2,21.30,0.42,0.08,40,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_3_e3_2581_e7_3447.lus,Unsafe,,0.020,0,2,93.43,0.52,0.12,40,false,base_x3
FMCAD08/Int/memory2/MESI_i3_e1_447_e3_1180.lus,Safe,2,0.053,2,39,20.00,0.53,0.18,0,false,base_x3
FMCAD08/Int/memory2/MESI_i3_e1_447_e1_1292.lus,Safe,7 4,0.167,3,180,102.27,0.63,0.51,0,false,base_x3
FMCAD08/Int/memory2/MESI_i3.lus,Unsafe,,0.013,0,2,60.30,0.52,0.07,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_3_e1_1416_e1_1675.lus,Unsafe,,0.014,0,2,21.38,0.42,0.08,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_3.lus,Safe,1,0.036,2,26,100.63,0.52,0.12,0,false,base_x3
FMCAD08/Int/memory2/MESI_i4_e7_1017_e6_1132.lus,Safe,9 7 4 3,1.086,5,1274,113.49,1.57,3.23,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_123_e7_837_e7_1262.lus,Safe,3,0.059,2,46,100.85,0.55,0.20,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_123_e8_953.lus,Safe,3,0.063,2,51,101.11,0.53,0.21,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_6_e7_938_e2_1012.lus,Safe,3,0.056,2,48,94.40,0.52,0.19,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_all_e3_1864_e3_495.lus,Unsafe,3,0.090,1,63,101.39,0.52,0.29,40,false,base_x3
FMCAD08/Int/memory2/MESI_i3_e1_447_e7_2194.lus,Unsafe,7 3,0.233,2,217,102.42,0.74,0.71,40,false,base_x3
FMCAD08/Int/memory2/MESI_i1_e4_1986.lus,Unsafe,,0.013,0,2,21.14,0.53,0.08,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_2_e8_1118_e3_1216.lus,Unsafe,0,0.037,1,15,100.87,0.52,0.13,40,false,base_x3
FMCAD08/Int/memory2/MOESI_1_e3_1884_e7_1875.lus,Safe,2,0.056,2,41,101.45,0.52,0.18,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_1.lus,Safe,1,0.033,2,25,101.45,0.52,0.12,0,false,base_x3
FMCAD08/Int/memory2/MESI_3_e2_819.lus,Unsafe,,0.019,0,2,99.77,0.52,0.09,40,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e2_1599_e2_1815.lus,Unsafe,,0.015,0,2,21.33,0.42,0.08,40,false,base_x3
FMCAD08/Int/memory2/MESI_i3_e1_447_e6_2281.lus,Safe,7 4,0.178,3,214,101.15,0.63,0.54,0,false,base_x3
FMCAD08/Int/memory2/MESI_3_e2_819_e4_1595.lus,Safe,12 8,0.612,3,510,111.47,1.05,1.84,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_all_e7_907_e7_1363.lus,Safe,4,0.062,2,54,95.57,0.52,0.21,0,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e2_1599_e1_2383.lus,Unsafe,,0.015,0,2,21.21,0.52,0.08,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_all_e3_1864_e5_1637.lus,Unsafe,,0.014,0,2,21.26,0.42,0.08,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_123_e2_1653.lus,Unsafe,,0.014,0,2,89.86,0.53,0.08,40,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_3.lus,Safe,1,0.062,2,24,98.69,0.52,0.22,0,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e3_929_e1_2319.lus,Unsafe,,0.014,0,2,21.44,0.42,0.08,40,false,base_x3
FMCAD08/Int/memory2/MESI_3_e2_819_e2_562.lus,Unsafe,,0.018,0,2,100.90,0.53,0.09,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_all_e3_1864_e4_34.lus,Unsafe,,0.014,0,2,21.38,0.42,0.08,40,false,base_x3
FMCAD08/Int/large/microwave37.lus,Unsafe,0,9.743,2,452,183.53,10.25,29.16,40,false,base_x3
FMCAD08/Int/large/steam_boiler_no_arr2.lus,Safe,1 0,0.119,3,89,108.87,0.63,0.38,0,false,base_x3
FMCAD08/Int/large/microwave03.lus,Safe,0,0.047,2,12,68.17,0.63,0.20,0,false,base_x3
FMCAD08/Int/large/microwave01.lus,Safe,1 0,0.591,3,149,113.09,1.17,1.87,0,false,base_x3
FMCAD08/Int/large/microwave13.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/large/microwave12.lus,Unsafe,0,0.480,2,37,110.77,1.04,1.52,40,false,base_x3
FMCAD08/Int/large/microwave31.lus,Unsafe,0,13.714,1,313,189.04,14.23,41.19,40,false,base_x3
FMCAD08/Int/large/microwave26.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/large/microwave14.lus,Unsafe,0,1.598,2,159,112.16,2.09,4.86,40,false,base_x3
FMCAD08/Int/large/microwave32.lus,Unsafe,0,7.211,2,423,179.14,7.75,21.72,40,false,base_x3
FMCAD08/Int/large/microwave27.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/large/microwave16.lus,Safe,0,0.049,2,12,67.15,0.64,0.21,0,false,base_x3
FMCAD08/Int/large/microwave40.lus,Unsafe,0,0.054,2,13,102.76,0.64,0.27,40,false,base_x3
FMCAD08/Int/large/steam_boiler_no_arr2_e1_17214_e5_18600.lus,Safe,1 0,0.116,3,89,109.62,0.63,0.38,0,false,base_x3
FMCAD08/Int/large/microwave28.lus,Unsafe,0,0.888,2,47,156.74,1.48,2.73,40,false,base_x3
FMCAD08/Int/large/microwave07.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/large/microwave29.lus,Safe,9 4,21.035,3,502,210.54,21.57,63.32,0,false,base_x3
FMCAD08/Int/large/microwave25.lus,Unsafe,0,0.053,2,13,108.74,0.63,0.24,40,false,base_x3
FMCAD08/Int/large/microwave22.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/large/microwave11.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/large/microwave06.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/large/microwave15.lus,Safe,0,0.048,2,12,42.55,0.63,0.20,0,false,base_x3
FMCAD08/Int/large/microwave20.lus,Unsafe,0,0.054,2,13,106.89,0.65,0.25,40,false,base_x3
FMCAD08/Int/large/microwave19.lus,Safe,12 7,2.025,3,532,161.25,2.51,6.13,0,false,base_x3
FMCAD08/Int/large/steam_boiler_no_arr2_e3_514_e4_11150.lus,Safe,1 0,0.118,3,89,109.27,0.63,0.38,0,false,base_x3
FMCAD08/Int/large/microwave02.lus,Safe,0,0.047,2,12,68.24,0.64,0.20,0,false,base_x3
FMCAD08/Int/large/microwave17.lus,Safe,12 8,2.791,3,463,166.46,3.35,8.44,0,false,base_x3
FMCAD08/Int/large/microwave33.lus,Unsafe,0,12.261,1,330,184.45,12.78,36.87,40,false,base_x3
FMCAD08/Int/large/microwave30.lus,Timeout,9 5,59.961,2,366,261.43,300.22,7.63,30,true,base_x3
FMCAD08/Int/large/microwave35.lus,Unsafe,7 3,35.080,2,464,200.32,35.50,105.29,40,false,base_x3
FMCAD08/Int/large/steam_boiler_no_arr1.lus,Safe,0,0.269,2,12,136.50,0.94,0.89,0,false,base_x3
FMCAD08/Int/large/microwave24.lus,Safe,11 7,3.713,3,429,169.95,4.30,11.23,0,false,base_x3
FMCAD08/Int/large/microwave09.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/large/microwave05.lus,Timeout,,,,,283.86,302.28,1.19,1,true,base_x3
FMCAD08/Int/large/microwave39.lus,Unsafe,0,95.345,1,428,285.11,95.89,287.19,40,false,base_x3
FMCAD08/Int/large/steam_boiler_no_arr2_e7_12307.lus,Safe,1 0,0.119,3,89,109.23,0.63,0.38,0,false,base_x3
FMCAD08/Int/large/microwave36.lus,Unsafe,7 3,5.396,2,525,171.53,5.87,15.94,40,false,base_x3
FMCAD08/Int/large/microwave38.lus,Unsafe,0,14.687,1,434,191.63,15.18,44.04,40,false,base_x3
FMCAD08/Int/large/microwave23.lus,Unsafe,0,0.982,2,59,156.30,1.46,2.97,40,false,base_x3
FMCAD08/Int/large/microwave04.lus,Safe,0,0.057,2,12,107.18,0.63,0.23,0,false,base_x3
FMCAD08/Int/large/microwave18.lus,Unsafe,0,0.879,2,60,155.28,1.36,2.68,40,false,base_x3
FMCAD08/Int/large/steam_boiler_no_arr2_e6_3003_e4_15091.lus,Safe,1 0,0.117,3,89,108.46,0.63,0.37,0,false,base_x3
FMCAD08/Int/large/steam_boiler_no_arr2_e8_21449_e5_18210.lus,Safe,2 0,0.197,3,172,108.76,0.63,0.61,0,false,base_x3
FMCAD08/Int/large/microwave21.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/large/steam_boiler_no_arr1_e4_23904_e4_2384.lus,Safe,0,0.346,2,12,142.76,0.94,1.12,0,false,base_x3
FMCAD08/Int/large/microwave10.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/large/microwave34.lus,Timeout,,,,,324.12,302.29,1.23,1,true,base_x3
FMCAD08/Int/large/microwave08.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Real_Int/large/ccp21.lus,Unsafe,6,13.903,1,84,331.88,38.91,113.97,40,false,base_x3
FMCAD08/Real_Int/large/ccp16.lus,Safe,0,0.021,2,12,21.55,0.52,0.09,0,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_14.lus,Safe,4 2,0.769,3,218,167.33,1.36,2.40,0,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_20.lus,Timeout,6,2.268,1,72,204.48,300.25,897.67,30,true,base_x3
FMCAD08/Real_Int/large/ccp08.lus,Safe,4 3,3.164,3,167,297.16,3.99,9.83,0,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_05.lus,Safe,0,0.050,2,12,67.54,0.63,0.19,0,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_19.lus,Safe,8 2 0,11.667,4,1740,194.05,12.28,35.22,0,false,base_x3
FMCAD08/Real_Int/large/ccp10.lus,Unsafe,7,10.997,1,99,346.11,11.74,33.20,40,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_18.lus,Safe,10 7 3 0,13.479,5,2364,202.47,14.07,40.44,0,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_08.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Real_Int/large/ccp02.lus,Safe,2 1 0,9.001,4,270,183.01,9.55,27.14,0,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_06.lus,Safe,0,0.054,2,12,160.29,0.64,0.28,0,false,base_x3
FMCAD08/Real_Int/large/ccp12.lus,Unsafe,15,36.872,1,281,356.43,71.71,210.93,40,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_03.lus,Safe,1 0,1.831,3,150,167.50,2.41,5.54,0,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_23.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Real_Int/large/ccp18.lus,Safe,3 2,7.194,3,163,258.86,8.07,22.17,0,false,base_x3
FMCAD08/Real_Int/large/ccp04.lus,Safe,1 0,1.589,3,133,168.20,2.21,4.82,0,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_07.lus,Safe,0,0.054,2,12,94.28,0.63,0.27,0,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_17.lus,Unsafe,38 24,28.359,2,2268,216.02,28.86,85.02,40,false,base_x3
FMCAD08/Real_Int/large/ccp19.lus,Safe,0,0.043,2,12,316.70,0.94,0.56,0,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_09.lus,Unsafe,0,7.799,2,252,181.73,8.39,23.57,40,false,base_x3
FMCAD08/Real_Int/large/ccp23.lus,Unsafe,38 33 21,85.999,3,2665,329.68,155.36,452.10,40,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_21.lus,Unsafe,0,0.055,2,13,157.80,0.63,0.30,40,false,base_x3
FMCAD08/Real_Int/large/ccp17.lus,Safe,4 1 0,23.537,4,781,330.16,24.74,71.55,0,false,base_x3
FMCAD08/Real_Int/large/ccp01.lus,Safe,2 1 0,9.786,4,328,182.75,10.49,29.65,0,false,base_x3
FMCAD08/Real_Int/large/ccp05.lus,Safe,0,0.036,2,12,107.32,0.64,0.30,0,false,base_x3
FMCAD08/Real_Int/large/ccp14.lus,Unsafe,0,66.663,2,2358,260.71,67.85,200.80,40,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_24.lus,Safe,4 3,2.271,3,124,172.37,2.83,6.86,0,false,base_x3
FMCAD08/Real_Int/large/ccp20.lus,Safe,13 9,17.102,3,637,379.74,18.01,51.77,0,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_02.lus,Safe,1 0,1.971,3,152,169.07,2.52,5.94,0,false,base_x3
FMCAD08/Real_Int/large/ccp07.lus,Safe,0,0.048,2,12,248.79,0.83,0.49,0,false,base_x3
FMCAD08/Real_Int/large/ccp22.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Real_Int/large/ccp11.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Real_Int/large/cruise_controller_15.lus,Unsafe,0,16.522,2,2971,221.65,17.19,49.81,40,false,base_x3
FMCAD08/Real_Int/large/ccp13.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Real_Int/large/ccp09.lus,Safe,0,0.044,2,12,268.20,0.95,0.53,0,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_04.lus,Safe,2,0.435,2,43,161.85,0.94,1.34,0,false,base_x3
FMCAD08/Real_Int/large/ccp03.lus,Safe,2 1 0,8.400,4,357,184.95,9.01,25.31,0,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_11.lus,Safe,0,0.056,2,12,164.61,0.62,0.29,0,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_13.lus,Safe,0,0.054,2,12,41.90,0.63,0.27,0,false,base_x3
FMCAD08/Real_Int/large/ccp06.lus,Safe,0,0.043,2,12,332.89,0.95,0.55,0,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_10.lus,Safe,14 6 0,14.163,4,3829,221.10,14.89,42.84,0,false,base_x3
FMCAD08/Real_Int/large/ccp15.lus,Safe,0,0.047,2,12,326.83,0.94,0.52,0,false,base_x3
FMCAD08/Real_Int/large/ccp24.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Real_Int/large/cruise_controller_16.lus,Unsafe,149 138 114 92 66 42,266.771,6,30782,491.88,267.62,706.45,40,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_12.lus,Safe,2 1,0.803,3,153,167.28,1.36,2.55,0,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_22.lus,Unsafe,25 15,15.999,2,1216,200.38,16.70,48.19,40,false,base_x3
FMCAD08/Real_Int/large/cruise_controller_01.lus,Safe,5 3 2,4.567,4,553,173.62,5.03,13.68,0,false,base_x3
FMCAD08/Real_Int32/large/ccp21.lus,Unsafe,18 11,35.234,2,673,313.58,36.62,107.25,40,false,base_x3
FMCAD08/Real_Int32/large/ccp16.lus,Safe,0,0.017,2,12,21.63,0.52,0.10,0,false,base_x3
FMCAD08/Real_Int32/large/cruise_controller_14.lus,Safe,2 1,0.692,3,115,184.48,1.26,2.23,0,false,base_x3
FMCAD08/Real_Int32/large/cruise_controller_20.lus,Unsafe,3,1.076,1,36,252.31,49.51,143.77,40,false,base_x3
FMCAD08/Real_Int32/large/ccp08.lus,Safe,3 2,4.084,3,149,217.94,4.82,12.52,0,false,base_x3
FMCAD08/Real_Int32/large/cruise_controller_05.lus,Safe,0,0.038,2,12,38.96,0.54,0.21,0,false,base_x3
FMCAD08/Real_Int32/large/cruise_controller_19.lus,Safe,9 2 0,18.258,4,1618,214.51,19.08,54.56,0,false,base_x3
FMCAD08/Real_Int32/large/ccp10.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Real_Int32/large/cruise_controller_18.lus,Safe,9 3 0,21.271,4,1626,218.30,21.81,63.91,0,false,base_x3
FMCAD08/Real_Int32/large/cruise_controller_08.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Real_Int32/large/ccp02.lus,Safe,5 3 2,21.472,4,516,210.20,22.13,64.66,0,false,base_x3
FMCAD08/Real_Int32/large/cruise_controller_06.lus,Safe,0,0.052,2,12,144.58,0.63,0.34,0,false,base_x3
FMCAD08/Real_Int32/large/ccp12.lus,Timeout,,,,,328.08,302.30,2.16,1,true,base_x3
FMCAD08/Real_Int32/large/cruise_controller_03.lus,Safe,3 2 1,5.069,4,363,195.34,5.66,15.41,0,false,base_x3
FMCAD08/Real_Int32/large/cruise_controller_23.lus,Timeout,,,,,,,,,true,base_x3
